battle_time,game_mode,team_tag,team_name,team_cards,team_crowns,team_trophies,team_avg_level,opponent_tag,opponent_name,opponent_cards,opponent_crowns,opponent_trophies,opponent_avg_level,result,collected_at,team_evolved_cards,team_hero_cards,opponent_evolved_cards,opponent_hero_cards,team_tower_troop,opponent_tower_troop,team_elixir_leaked,opponent_elixir_leaked,team_ambiguous_cards,opponent_ambiguous_cards
20260808T200550.000Z,trail,20Q9PCU2YU,,Minion Horde;Inferno Tower;Goblin Barrel;Arrows;Clone;Sparky;Giant Skeleton;Skeleton Army,0,,11.0,C0QUPU29U,ilan692,Skeleton;Valkyrie;Mini P.E.K.K.A;Electro Spirit;Ice Spirit;Clone;Mega Knight;Mirror,1,,11.0,Loss,2026-08-21T12:59:25.456393+00:00,,,Skeleton,Mini P.E.K.K.A,Tower Princess,Tower Princess,8.26,2.9,,Valkyrie
20260729T000048.000Z,trail,20Q9PL20Y0,,Witch;Goblin Gang;Skeleton Army;Goblin Barrel;Clone;Arrows;Ice Spirit;Skeleton Barrel,3,,11.0,209Q88C08V,zombie,Skeleton Barrel;Mini P.E.K.K.A;Cannon;Ronin;Goblin Barrel;Mirror;Skeleton Army;Barbarian Barrel,1,,11.0,Win,2026-08-21T13:00:23.333369+00:00,Witch,,Skeleton Barrel;Cannon,Mini P.E.K.K.A,Tower Princess,Tower Princess,0.0,0.0,,
20260815T205121.000Z,PvP,20Q9PRGR9U,,Witch;Golden Knight;Skeleton Barrel;Goblin Barrel;Skeleton Army;Arrows;Mega Knight;Tesla,1,8600,11.62,JQ08RJCVP,CubePixels,Cannon;P.E.K.K.A;Goblin Machine;The Log;Ice Spirit;Hog Rider;Dark Prince;Ice Wizard,0,8591,13.12,Win,2026-08-21T13:01:13.989261+00:00,Witch;Skeleton Barrel,,Cannon,,Tower Princess,Tower Princess,1.41,4.41,,
20260820T122736.000Z,riverRacePvP,20Q9PVLVLG,,Valkyrie;Goblin Drill;Skeleton King;Battle Ram;Dart Goblin;Princess;Guard;Mega Knight,0,14000,13.75,2Q9PJUC8,Chase,Elite Barbarian;Berserker;Tesla;Giant;The Log;Executioner;Electro Spirit;Zap,3,8553,13.62,Loss,2026-08-21T13:01:58.662270+00:00,,,Tesla,Berserker,,,31.27,0.32,Valkyrie,
20260820T144629.000Z,PvP,20Q9Q08YR9,,Baby Dragon;Tombstone;Knight;Barbarian Barrel;Graveyard;Poison;Tornado;Ice Wizard,1,11559,14.62,R9R0U0G8,Zurg,Firecracker;Mega Knight;Wizard;Mirror;Clone;Elite Barbarian;Inferno Tower;Ronin,0,11554,14.88,Win,2026-08-21T13:02:44.417910+00:00,Baby Dragon,Tombstone,Firecracker,,Tower Princess,Dagger Duchess,8.77,9.22,Knight,Wizard
20260819T232111.000Z,PvP,20Q9Q2JGG2,,Witch;Boss Bandit;Royal Giant;Fireball;The Log;Goblin Barrel;Firecracker;Valkyrie,2,13223,15.5,C0Q8Y0VLC,Adrian307xd,Firecracker;Valkyrie;Tesla;Fireball;The Log;Goblin Barrel;Skeleton;Ice Spirit,1,13227,15.12,Win,2026-08-21T13:03:35.530860+00:00,Witch;Royal Giant,,Firecracker;Tesla,,Dagger Duchess,Tower Princess,1.95,1.7,,Valkyrie
20260819T115500.000Z,trail,PGLCG0C2Y,,Night Witch;Electro Spirit;Dart Goblin;Princess;Giant;Skeleton Barrel;Graveyard;Fireball,3,,11.0,22JP2G20G,D O I D E R A,Zappies;Goblin Hut;Baby Dragon;Three Musketeers;Poison;Zap;Ice Wizard;Rocket,0,,11.0,Win,2026-08-21T13:05:00.919840+00:00,,,,,Tower Princess,Tower Princess,0.91,13.83,,
20260821T072619.000Z,PvP,2J2RUUUQ2,,Goblin Giant;Dark Prince;Dart Goblin;Fireball;Zap;Goblin Gang;Prince;Bat,1,13173,16.0,2CR2U80YR,hippy,Cannon;Valkyrie;Dart Goblin;Princess;Goblin Barrel;Guard;Electro Spirit;Arrows,0,13211,15.88,Win,2026-08-21T13:05:46.824710+00:00,Goblin Giant;Dart Goblin,Dark Prince,Cannon;Dart Goblin,,Tower Princess,Tower Princess,0.0,0.0,,Valkyrie
20260821T040613.000Z,friendly,20Q9QJRCPL,,Ice Wizard;Furnace;P.E.K.K.A;Electro Wizard;Lava Hound;Giant;Zap;Electro Spirit,0,10000,11.0,R9LP0GUJQ,Latif,Witch;Royal Delivery;Elite Barbarian;Fireball;Giant Snowball;Fisherman;Elixir Golem;Heal Spirit,3,12172,11.0,Loss,2026-08-21T13:06:30.554596+00:00,,,,,Tower Princess,Tower Princess,6.85,0.0,,
20260815T074013.000Z,PvP,20Q9QPC08,,Skeleton Barrel;Archer;Witch;Clone;Mirror;Giant Skeleton;Goblin Demolisher;Skeleton Dragons,0,13556,16.0,8GRRL2CQ,PATRIOT UA,Elite Barbarian;Little Prince;Valkyrie;Hog Rider;Firecracker;Minion;Zap;Skeleton Army,1,13531,15.62,Loss,2026-08-21T13:07:20.185289+00:00,Skeleton Barrel;Witch,,,,Dagger Duchess,Tower Princess,1.36,11.1,,Valkyrie
20260818T131450.000Z,trail,20Q9QUGJJJ,,Bandit;Graveyard;Mega Knight;Firecracker;X-Bow;Executioner;Zappies;Fireball,1,,11.0,VRGGR9228,Chyryzen',Zap;Mother Witch;Graveyard;The Log;Inferno Dragon;Heal Spirit;Knight;Fireball,3,,11.0,Loss,2026-08-21T13:08:04.942757+00:00,,,,,Tower Princess,Tower Princess,2.53,0.51,,
20260820T115035.000Z,PvP,20Q9QYVR9C,,Princess;Bowler;Elite Barbarian;Ronin;Vines;Magic Archer;Fireball;Royal Ghost,0,8297,12.62,VRG8RYL00,AR_KRIS1992,Archer;Bowler;Princess;Goblin Hut;Ronin;The Log;Fireball;Skeleton Dragons,1,8286,12.5,Loss,2026-08-21T13:08:53.944023+00:00,Princess,Bowler,Archer;Princess,Bowler,Cannoneer,Tower Princess,6.75,5.23,,
20260820T020739.000Z,PvP,20Q9R8C9UU,,Goblin Barrel;Inferno Dragon;Berserker;Skeleton Army;Fireball;Skeleton Dragons;Goblin Gang;Arrows,1,8777,13.0,U0V8RCU2,TURY,Royal Hogs;Wizard;Skeleton King;Dark Prince;Baby Dragon;Witch;Skeleton Army;Elixir Golem,2,8784,13.38,Loss,2026-08-21T13:09:38.248990+00:00,Goblin Barrel,Berserker,Royal Hogs,,Tower Princess,Tower Princess,7.0,0.39,,Wizard
20260821T034304.000Z,PvP,20Q9RC9YYU,,Witch;Knight;Golden Knight;Valkyrie;Bat;Hog Rider;Cannon;Ice Spirit,2,9193,13.12,20RGJLYLYU,Isebella,Battle Ram;Boss Bandit;Mega Knight;Dart Goblin;Ram Rider;Spirit Empress;Hog Rider;Skeleton Army,1,9193,13.88,Win,2026-08-21T13:10:27.285194+00:00,Witch,,Battle Ram;Mega Knight,,Tower Princess,Tower Princess,0.73,1.73,Knight,
20260821T025137.000Z,PvP,222PLRUU0J,,Minion Horde;Little Prince;Mega Knight;Royal Delivery;Balloon;Dark Prince;Firecracker;Bowler,1,10015,13.75,Y290Y28,《MINEIRIM》,Ronin;Skeleton King;Wizard;Witch;Skeleton Army;Princess;Firecracker;Elixir Golem,0,10005,14.25,Win,2026-08-21T13:11:35.723346+00:00,Minion Horde;Mega Knight,,,,Tower Princess,Tower Princess,0.09,4.41,,Wizard
20260818T112622.000Z,PvP,9V0UQCCLC,,Firecracker;Knight;Witch;Skeleton;Fireball;Zap;Hog Rider;Tesla,2,12799,16.0,VRU9YYCJ0,Kenshin75✝,Goblin Giant;Goblins;Musketeer;Valkyrie;Minion Horde;Witch;Void;Firecracker,1,12800,15.62,Win,2026-08-21T13:12:16.497885+00:00,Firecracker;Witch,,Goblin Giant,Goblins,Tower Princess,Dagger Duchess,5.87,2.18,Knight,Musketeer
20260820T121644.000Z,pathOfLegend,20Q9RL8YG,,Royal Giant;Valkyrie;Elite Barbarian;Fireball;Electro Wizard;Mini P.E.K.K.A;Sparky;Berserker,1,,15.38,UR2Y999Y,matheus_22,Cannon;Musketeer;Berserker;Royal Giant;Zap;Fire Spirit;The Log;Skeleton,0,,16.0,Win,2026-08-21T13:12:51.352595+00:00,Royal Giant,,Cannon,Berserker,Tower Princess,Tower Princess,1.62,10.29,Valkyrie,Musketeer
20260820T230900.000Z,riverRaceDuel,20Q9RQRP2Q,,Valkyrie;Musketeer;Hog Rider;Ice Golem;Princess;Cannon;Knight;Arrows;Witch;Mini P.E.K.K.A;Baby Dragon;Golem;Goblin Barrel;Vines;Barbarian Barrel;Guard;P.E.K.K.A;Magic Archer;Goblin Cage;Electro Wizard;Battle Ram;Fireball;Bandit;Zap,1,12685,13.83,CV8JVU22Q,Lara,Baby Dragon;Mini P.E.K.K.A;Skeleton;Hog Rider;Bat;Tesla;Fireball;Goblin Gang;Mega Knight;Dart Goblin;Inferno Dragon;Barbarian Barrel;Berserker;Arrows;Bowler;Skeleton Barrel;Royal Hogs;Knight;Witch;Poison;Valkyrie;Electro Wizard;Skeleton Army;Goblin Barrel,4,13256,14.92,Loss,2026-08-21T13:13:37.436192+00:00,Witch;Baby Dragon;P.E.K.K.A;Goblin Cage,Mini P.E.K.K.A;Magic Archer,Baby Dragon;Skeleton;Mega Knight;Inferno Dragon;Royal Hogs;Witch,Mini P.E.K.K.A,,,1.24,0.0,Valkyrie;Musketeer,Knight
20260820T201558.000Z,PvP,20Q9RY9PGQ,,Minion Horde;Valkyrie;Mega Knight;Witch;Zappies;Skeleton Army;Goblin Gang;Goblin Barrel,1,8936,12.75,20J89J2QYR,Don Halmond,Skeleton Barrel;Skeleton King;Mortar;Spear Goblin;Goblin Gang;Cannon Cart;Arrows;Ice Wizard,3,8936,13.0,Loss,2026-08-21T13:14:19.380145+00:00,Minion Horde;Mega Knight,,Skeleton Barrel;Mortar,,Tower Princess,Tower Princess,27.13,5.13,Valkyrie,
20260819T183802.000Z,friendly,20Q9U0Q2JL,,Inferno Dragon;Suspicious Bush;Knight;The Log;Barbarian Barrel;Poison;Skeleton Barrel;Executioner,3,12326,11.0,VYU8U8L99,AKronyix,Zap;Graveyard;Skeleton Army;Skeleton Barrel;Barbarian Barrel;Inferno Tower;Hunter;Night Witch,2,12047,11.0,Win,2026-08-21T13:15:01.261600+00:00,,,,,Tower Princess,Tower Princess,2.34,1.79,,
20260819T140736.000Z,PvP,20Q9UC890L,,Wizard;Mini P.E.K.K.A;Minion Horde;Barbarian;Skeleton Barrel;Wall Breakers;Skeleton Army;Bandit,0,10006,14.12,VRL89RGRG,Brilliant_Eivor,Witch;Knight;Goblin Cage;Ice Wizard;Graveyard;Vines;Barbarian Barrel;Poison,1,10028,13.38,Loss,2026-08-21T13:15:50.996352+00:00,Minion Horde,Mini P.E.K.K.A,Witch;Goblin Cage,,Tower Princess,Tower Princess,23.41,6.92,Wizard,Knight
20260819T054335.000Z,pathOfLegend,20Q9ULL0R,,Skeleton Army;Skeleton King;Inferno Dragon;Miner;Goblin Curse;Night Witch;Golem;Zap,3,,15.5,VVCLR2UPY,ANDRES_MK™,Dart Goblin;Knight;Skeleton Army;Goblin Barrel;Inferno Tower;Arrows;Electro Spirit;The Log,0,,15.12,Win,2026-08-21T13:16:41.417187+00:00,Skeleton Army;Inferno Dragon,,Dart Goblin;Skeleton Army,,Tower Princess,Tower Princess,0.0,1.42,,Knight
20260821T080335.000Z,trail,CVJR8CLRQ,,Fireball;Bomb Tower;Fire Spirit;Wizard;Skeleton Dragons;Monk;Archer;Ram Rider,2,1,11.0,UCLUJR0QC,Mozilla,Wall Breakers;Freeze;Royal Hogs;Minion;X-Bow;Bandit;Flying Machine;Bomber,0,,11.0,Win,2026-08-21T13:18:09.152706+00:00,,,,,Tower Princess,Tower Princess,7.1,7.31,,
20260820T182730.000Z,PvP,VRJVLQJCP,,Knight;Valkyrie;Wizard;Rune Giant;Ronin;Zap;The Log;Baby Dragon,1,9954,13.5,20YPCLR8U8,LuisTuPadre,Firecracker;Valkyrie;Goblin Cage;The Log;Witch;Vines;Lumberjack;Skeleton Army,0,9979,13.62,Win,2026-08-21T13:18:52.675583+00:00,,,Firecracker;Goblin Cage,,Tower Princess,Tower Princess,0.21,0.16,Knight;Valkyrie;Wizard,Valkyrie
20260820T230359.000Z,pathOfLegend,20Q9UU0PCQ,,Executioner;Berserker;Royal Hogs;Goblin Gang;The Log;Archer;Cannon;Goblin Barrel,0,,15.62,YJ0CV9V,MIGUEL,Cannon;Ice Golem;Musketeer;Ice Spirit;The Log;Hog Rider;Fireball;Skeleton,1,,15.88,Loss,2026-08-21T13:19:41.751612+00:00,Executioner;Royal Hogs,Berserker,Cannon,Ice Golem,Tower Princess,Tower Princess,3.22,1.38,,Musketeer
20260819T160734.000Z,pathOfLegend,20Q9UYPP9,,Royal Hogs;Barbarian Barrel;Royal Ghost;Ronin;Goblin Hut;Fireball;Furnace;Electro Spirit,0,,14.88,V8RPRRRQC,GabrielMS,Mega Knight;Wizard;Firecracker;Goblin Gang;Skeleton;Goblin Barrel;Arrows;Tombstone,1,,15.88,Loss,2026-08-21T13:20:26.567225+00:00,Royal Hogs;Royal Ghost,,Mega Knight;Firecracker,,Tower Princess,Royal Chef,19.55,3.55,,Wizard
20260820T183338.000Z,friendly,20Q9V2R00L,,Rage;Goblin Giant;Knight;Ram Rider;Fisherman;Royal Delivery;Tesla;Berserker,0,9039,11.0,20GRQP2J8R,fd,P.E.K.K.A;Valkyrie;Witch;Night Witch;Skeleton Barrel;Inferno Tower;Fireball;Dart Goblin,1,1300,11.0,Loss,2026-08-21T13:21:06.190343+00:00,,,,,Tower Princess,Tower Princess,28.11,12.36,,
20260807T164710.000Z,PvP,20Q9V8YY0J,,Royal Giant;Barbarian Barrel;Hunter;Royal Ghost;Fisherman;Fireball;Skeleton;Electro Spirit,1,10057,14.38,9CUGVQ22,Shemon,Wizard;Berserker;Witch;Valkyrie;Elixir Golem;Dark Prince;Bat;Zap,0,10061,15.0,Win,2026-08-21T13:21:44.642099+00:00,Royal Giant;Hunter,Barbarian Barrel,Witch,Berserker,Tower Princess,Tower Princess,1.41,0.11,,Wizard
20260817T090103.000Z,PvP,20Q9V9UGV,,P.E.K.K.A;Wizard;Firecracker;The Log;Ronin;Hog Rider;Electro Wizard;Fireball,2,12401,15.88,2QPLYQR,xak461,Skeleton Army;Mini P.E.K.K.A;Barbarian;Prince;Dark Prince;Minion Horde;Lumberjack;The Log,1,12421,15.5,Win,2026-08-21T13:22:32.164139+00:00,P.E.K.K.A;Firecracker,,Skeleton Army;Barbarian,Mini P.E.K.K.A,Tower Princess,Tower Princess,3.0,3.23,Wizard,
20260814T035236.000Z,trail,20Q9VL8J88,,Fireball;Ram Rider;Royal Delivery;Mega Knight;Goblin Giant;Mortar;Lava Hound;Barbarian Barrel,0,1321,11.0,20VPYCPCLP,rohmot,Skeleton Barrel;Dart Goblin;Skeleton Army;Mother Witch;Firecracker;Rune Giant;Baby Dragon;Goblin Hut,2,1321,11.0,Loss,2026-08-21T13:23:21.493588+00:00,,,,,Tower Princess,Tower Princess,14.56,6.56,,
20260818T210152.000Z,PvP,99PRVCP0P,,Elite Barbarian;Berserker;Musketeer;Tesla;Arrows;Fireball;Rune Giant;Ice Spirit,0,13646,16.0,PC0JY0C92,pacolovski,Mortar;Skeleton King;Skeleton Barrel;Fireball;Goblin Gang;Barbarian Barrel;Mini P.E.K.K.A;Dart Goblin,3,13661,16.0,Loss,2026-08-21T13:24:42.804170+00:00,,Berserker,Mortar;Skeleton Barrel,,Tower Princess,Tower Princess,13.71,1.07,Musketeer,
20260819T082624.000Z,trail,UGQ90J0R9,,Baby Dragon;Tombstone;Knight;Barbarian Barrel;Tornado;Poison;Graveyard;Ice Wizard,1,,11.0,YV089LP9R,홍지환 예쁘다,Royal Recruits;Barbarian Barrel;Goblin Cage;Zappies;Flying Machine;Electro Spirit;Arrows;Royal Hogs,0,,11.0,Win,2026-08-21T13:25:38.184643+00:00,Baby Dragon,Tombstone,Royal Recruits;Goblin Cage,Barbarian Barrel,Tower Princess,Tower Princess,2.41,5.41,Knight,
20260820T201512.000Z,trail,20Q9VU8U8U,,Hunter;Inferno Dragon;Fireball;Skeleton Barrel;Firecracker;Knight;Barbarian Barrel;Electro Wizard,1,,11.0,VGU2GPPVC,AdultMan82,Heal Spirit;Barbarian Barrel;Executioner;Skeleton Army;X-Bow;Poison;The Log;Suspicious Bush,2,,11.0,Loss,2026-08-21T13:26:26.588326+00:00,,,,,Tower Princess,Tower Princess,22.43,28.56,,
20260819T112403.000Z,friendly,20Q9VVYYYJ,,Suspicious Bush;Night Witch;P.E.K.K.A;Arrows;The Log;Rascals;Fireball;Inferno Tower,3,11909,11.0,VGP8V9U2C,Darth Vader2026,Fireball;Suspicious Bush;Bandit;Arrows;Ram Rider;Electro Wizard;Night Witch;The Log,0,10129,11.0,Win,2026-08-21T13:27:16.769309+00:00,,,,,Tower Princess,Tower Princess,0.8,1.09,,
20260821T023140.000Z,PvP,20Q9Y0GPVU,,Royal Hogs;Skeleton King;Witch;Minion Horde;Clone;Skeleton Army;The Log;Fireball,2,9229,13.62,20VVPJY89U,Fast_Resteip♕,Skeleton Army;Giant Skeleton;Minion Horde;Tesla;Arrows;Clone;Goblin Barrel;Sparky,1,9229,13.75,Win,2026-08-21T13:27:54.229952+00:00,Royal Hogs;Witch,,Skeleton Army,,Tower Princess,Tower Princess,0.0,1.49,,
20260821T002512.000Z,PvP,20Q9Y9RQR0,,Royal Hogs;Valkyrie;Goblin Barrel;Firecracker;Giant Skeleton;Inferno Tower;Goblin Cage;Skeleton Army,2,9173,13.62,20GV8J8LGR,Odin|,Witch;Skeleton King;Golden Knight;Prince;Executioner;Elixir Golem;Royal Recruits;Skeleton Dragons,1,9173,13.38,Win,2026-08-21T13:28:34.652331+00:00,Royal Hogs;Goblin Barrel,,Witch,,Tower Princess,Tower Princess,0.59,4.94,Valkyrie,
20260821T014835.000Z,trail,20Q9YJYU2C,,Mirror;Royal Recruits;Freeze;The Log;Bat;Giant Snowball;Goblin Curse;Clone,0,,11.0,CUU2QY8VL,chris,Skeleton Barrel;Mighty Miner;Skeleton Army;Skeleton;Fireball;Zap;Dart Goblin;Firecracker,3,,11.0,Loss,2026-08-21T13:29:23.035301+00:00,,,Skeleton Barrel;Skeleton Army,,Tower Princess,Tower Princess,0.82,0.0,,
20260818T172748.000Z,trail,20Q9YPYPU2,,Elixir Golem;Executioner;Ronin;Witch;Barbarian Barrel;Tesla;Mother Witch;Electro Wizard,0,,11.0,UQ88JVLVQ,sAcCo_BWeLlO,Three Musketeers;Mega Knight;P.E.K.K.A;Rocket;Witch;Zappies;Rascals;Electro Spirit,3,,11.0,Loss,2026-08-21T13:30:05.424819+00:00,,,,,Tower Princess,Tower Princess,4.57,3.41,,
20260820T220930.000Z,trail,QPPCGG2Q8,,P.E.K.K.A;Hunter;Firecracker;Skeleton Army;Rocket;Arrows;Royal Hogs;Suspicious Bush,0,,11.0,99URYRPP,Mirkinho03,Electro Spirit;Arrows;Suspicious Bush;Fireball;Barbarian Barrel;The Log;Berserker;Heal Spirit,3,,11.0,Loss,2026-08-21T13:31:47.307122+00:00,,,,,Tower Princess,Tower Princess,0.29,0.36,,
20260821T071006.000Z,trail,RP2909QU0,,Giant;Night Witch;Princess;Ice Spirit;Tesla;Arrows;Elixir Golem;Knight,3,,11.0,28CGL8RV2,BrxkenPR,The Log;Witch;Baby Dragon;Electro Spirit;P.E.K.K.A;Royal Delivery;Golem;Valkyrie,0,,11.0,Win,2026-08-21T13:32:46.017792+00:00,,,,,Tower Princess,Tower Princess,4.83,0.92,,
20260812T192449.000Z,PvP,20QC002LCQ,,Mega Knight;Archer Queen;Knight;The Log;Witch;Skeleton Barrel;Bat;Cannon,0,12618,15.38,VRUGU9C9Y,BlazE_ChOWMEIn,P.E.K.K.A;Bomber;Goblin Giant;Goblin Curse;Electro Wizard;Rage;Arrows;Goblin Machine,1,12619,15.5,Loss,2026-08-21T13:33:33.430069+00:00,Mega Knight,,P.E.K.K.A;Goblin Giant,,Tower Princess,Tower Princess,0.0,3.41,Knight,
20260807T040114.000Z,PvP,20QC08RVQ9,,Archer;Knight;Mega Knight;Cannon;The Log;Goblin Barrel;Wall Breakers;Skeleton Army,1,8266,12.5,GGQPG2CP2,Wärllëy,Witch;Dart Goblin;Golden Knight;The Log;Cannon;Zappies;Goblin Barrel;Fireball,0,8257,12.75,Win,2026-08-21T13:34:09.711855+00:00,Archer;Mega Knight,,Witch,,Tower Princess,Tower Princess,6.57,0.46,,
20260819T231134.000Z,trail,20QC09VGPQ,,Royal Hogs;Goblinstein;Archer;Bomb Tower;Skeleton;Electro Spirit;Lightning;Barbarian Barrel,1,,11.0,VJ92Y8C9U,shbyuu,Goblin Giant;Berserker;Archer;Spirit Empress;Cannon Cart;Goblin Hut;Golem;Royal Delivery,2,,11.0,Loss,2026-08-21T13:34:51.847303+00:00,Royal Hogs;Archer,,Archer,Berserker,Tower Princess,Tower Princess,8.69,0.0,,
20260821T114743.000Z,trail,20QC0J2RV2,,Mortar;Ronin;Witch;Tombstone;Lava Hound;Berserker;Royal Hogs;The Log,1,,11.0,GR9URYJGY,loisback,Knight;Mother Witch;X-Bow;Goblin Drill;Barbarian Hut;Flying Machine;Night Witch;Giant Snowball,0,,11.0,Win,2026-08-21T13:35:37.551962+00:00,,,,,Tower Princess,Tower Princess,6.17,10.02,,
20260821T061515.000Z,friendly,20QC0PVVYU,,Graveyard;Skeleton Barrel;Elite Barbarian;Mother Witch;Ice Spirit;Royal Delivery;Flying Machine;Rage,1,8646,11.0,202GUYVQ8Y,sanjeet,Arrows;Berserker;Three Musketeers;P.E.K.K.A;Zap;Zappies;Mortar;Electro Wizard,2,3123,11.0,Loss,2026-08-21T13:36:15.410196+00:00,,,,,Tower Princess,Tower Princess,10.75,2.68,,
20260820T035516.000Z,PvP,20QC0U9CJY,,Mega Knight;Mini P.E.K.K.A;Dart Goblin;Cannon;Goblin Gang;Skeleton;The Log;Arrows,3,9009,12.62,LQPQJQ9QV,P4nkol,Elite Barbarian;Valkyrie;Wizard;The Log;Baby Dragon;Goblin Hut;Skeleton Army;Miner,0,9022,13.5,Win,2026-08-21T13:36:58.297079+00:00,Mega Knight;Dart Goblin,Mini P.E.K.K.A,,,Tower Princess,Tower Princess,1.44,17.69,,Valkyrie;Wizard
20260815T111436.000Z,PvP,YG028P099,,Mega Knight;Mini P.E.K.K.A;Firecracker;Electro Wizard;Hog Rider;Zap;Skeleton Army;Inferno Dragon,0,12691,15.38,YQLUQUPGQ,arien,P.E.K.K.A;Wizard;Mega Knight;Mini P.E.K.K.A;Skeleton Army;Witch;Valkyrie;Arrows,1,12718,15.75,Loss,2026-08-21T13:38:27.559095+00:00,Mega Knight;Firecracker,Mini P.E.K.K.A,P.E.K.K.A;Mega Knight,,Tower Princess,Tower Princess,5.03,0.49,,Wizard
20260821T132609.000Z,PvP,20QC20GG9G,,Mega Knight;Mini P.E.K.K.A;Witch;Musketeer;Princess;Firecracker;Zap;The Log,0,11722,14.62,C8RG0GCU,luxstar,Cannon;Musketeer;Ice Golem;Hog Rider;The Log;Fireball;Electro Spirit;Skeleton,2,11759,15.5,Loss,2026-08-21T13:39:28.906575+00:00,Mega Knight;Witch,Mini P.E.K.K.A,Cannon,Ice Golem,Tower Princess,Tower Princess,7.41,0.0,,Musketeer
20260810T081630.000Z,trail,20QC280Y0J,,P.E.K.K.A;Mother Witch;Zap;Electro Spirit;Poison;Goblin Giant;Giant Snowball;Tesla,3,1291,11.0,VQGGYQ8VC,Smoked Cowbird,Valkyrie;Goblin Barrel;Baby Dragon;Arrows;Skeleton Army;Goblin Drill;Zappies;Suspicious Bush,0,1291,11.0,Win,2026-08-21T13:40:21.101690+00:00,,,,,Tower Princess,Tower Princess,1.07,31.45,,
20260820T054430.000Z,pathOfLegend,20QC2G0C82,,Executioner;Boss Bandit;Tesla;Electro Spirit;Knight;The Log;Lightning;Electro Wizard,0,,15.62,RVPUYYJCJ,RDXLEO,Executioner;Mini P.E.K.K.A;Bowler;Arrows;Skeleton Barrel;Firecracker;Goblin Gang;Ronin,1,,15.5,Loss,2026-08-21T13:41:00.713050+00:00,Executioner;Tesla,,Executioner,Mini P.E.K.K.A;Bowler,Tower Princess,Tower Princess,9.18,10.25,,
20260820T105115.000Z,trail,20QC2L00CC,,Goblin Demolisher;Barbarian Barrel;Flying Machine;Rascals;Rocket;Musketeer;Royal Delivery;Rune Giant,3,,11.0,CC9RRLQVC,:),Bandit;Witch;Vines;Goblin Hut;Furnace;Tombstone;Ram Rider;Ice Spirit,0,,11.0,Win,2026-08-21T13:41:54.856448+00:00,,,,,Tower Princess,Tower Princess,2.16,4.16,,
20260816T025607.000Z,PvP,20QC2RQYU0,,Royal Recruits;Boss Bandit;Witch;Mother Witch;Electro Wizard;Arrows;Goblin Gang;Bomb Tower,3,11132,14.5,222P0R0LRP,franek,Goblin Giant;Mini P.E.K.K.A;Zap;Heal Spirit;Electro Wizard;Sparky;Dark Prince;Rage,0,11132,14.38,Win,2026-08-21T13:42:47.725106+00:00,Royal Recruits;Witch,,Goblin Giant;Zap,Mini P.E.K.K.A,Tower Princess,Tower Princess,1.63,0.38,,
20260820T170455.000Z,trail,20QC2UU0CL,,Electro Spirit;Heal Spirit;Rage;The Log;Barbarian Barrel;Berserker;Arrows;Suspicious Bush,3,,11.0,92VP22QUJ,DEYVID,Arrows;Zap;The Log;Barbarian Barrel;Rage;Heal Spirit;Electro Spirit;Suspicious Bush,2,,11.0,Win,2026-08-21T13:43:38.256529+00:00,,,,,Tower Princess,Tower Princess,1.87,0.0,,
20260818T055246.000Z,PvP,8VC202YG,,Bomber;Bowler;Valkyrie;Arrows;Cannon;Electro Giant;Spirit Empress;Tornado,0,13733,14.75,VY2RJCJL8,重新//anew □ _ □,Baby Dragon;Valkyrie;Elite Barbarian;Zappies;Golem;Tornado;Arrows;Barbarian Barrel,1,13728,15.38,Loss,2026-08-21T13:45:13.348465+00:00,Bomber,Bowler,Baby Dragon,,Tower Princess,Tower Princess,4.41,3.89,Valkyrie,Valkyrie
20260818T232950.000Z,PvP,RVVJUQYY,,Witch;Wizard;Dark Prince;Fireball;Goblin Gang;Elite Barbarian;Zap;Arrows,0,8650,13.62,20PPYUVVUG,HolyGohan,Skeleton Army;Skeleton King;Skeleton Barrel;Ice Spirit;Suspicious Bush;Dart Goblin;Vines;Fire Spirit,1,8650,12.5,Loss,2026-08-21T13:46:02.708112+00:00,Witch,Dark Prince,Skeleton Army;Skeleton Barrel,,Royal Chef,Tower Princess,1.88,7.81,Wizard,
20260820T014241.000Z,PvP,20QC80Y80P,,Lumberjack;Wizard;Elite Barbarian;Zap;Mini P.E.K.K.A;Dark Prince;Bat;Barbarian Barrel,0,9150,12.62,8R2P2QUC0,Pana Gabi,Wall Breakers;Musketeer;Archer;Dark Prince;Zap;Miner;The Log;Tesla,1,9154,13.38,Loss,2026-08-21T13:46:45.141901+00:00,Lumberjack,,,,Tower Princess,Tower Princess,10.73,1.64,Wizard,
20260817T133831.000Z,trail,20QC8880JC,,Giant;Ronin;Furnace;Wizard;Baby Dragon;Skeleton Barrel;Lava Hound;Executioner,0,,11.0,829PY0CCL,mey,Golem;Flying Machine;Arrows;Princess;Tesla;Graveyard;Vines;Royal Hogs,3,,11.0,Loss,2026-08-21T13:47:23.825566+00:00,,,,,Tower Princess,Tower Princess,1.29,5.62,,
